lon,lat,year,pdsi
-88.75,42.75,1809,-2.046
-88.75,42.75,1810,-0.669
-88.75,42.75,1811,1.006
-88.75,42.75,1812,-0.543
-88.75,42.75,1813,-1.363
-88.75,42.75,1814,3.61
-88.75,42.75,1815,1.84
-88.75,42.75,1816,-4.661
-88.75,42.75,1817,0.409
-88.75,42.75,1818,-1.753
-88.75,42.75,1819,-1.309
-88.75,42.75,1820,-4.522
-88.75,42.75,1821,-4.457
-88.75,42.75,1822,0.021
-88.75,42.75,1823,0.145
-88.75,42.75,1824,1.812
-88.75,42.75,1825,-0.646
-88.75,42.75,1826,-1.462
-88.75,42.75,1827,1.694
-88.75,42.75,1828,3.2
-88.75,42.75,1829,-3.339
-88.75,42.75,1830,0.053
-88.75,42.75,1831,0.587
-88.75,42.75,1832,0.515
-88.75,42.75,1833,-0.196
-88.75,42.75,1834,-0.012
-88.75,42.75,1835,0.748
-88.75,42.75,1836,-0.413
-88.75,42.75,1837,0.563
-88.75,42.75,1838,-2.516
-88.75,42.75,1839,-4.769
-88.75,42.75,1840,0.448
-88.75,42.75,1841,-0.926
-88.75,42.75,1842,0.627
-88.75,42.75,1843,-0.138
-88.75,42.75,1844,0.964
-88.75,42.75,1845,-0.431
-88.75,42.75,1846,-2.197
-88.75,42.75,1847,-2.434
-88.75,42.75,1848,-1.881
-88.75,42.75,1849,0.922
-88.75,42.75,1850,-0.494
-88.75,42.75,1851,4.679
-88.75,42.75,1852,0.685
-88.75,42.75,1853,0.247
-88.75,42.75,1854,2.53
-88.75,42.75,1855,0.05
-88.75,42.75,1856,-2.393
-88.75,42.75,1857,-2.693
-88.75,42.75,1858,-1.295
-88.75,42.75,1859,0.717
-88.75,42.75,1860,-0.999
-88.75,42.75,1861,0.426
-88.75,42.75,1862,4.761
-88.75,42.75,1863,0.442
-88.75,42.75,1864,-1.603
-88.75,42.75,1865,-1.499
-88.75,42.75,1866,0.779
-88.75,42.75,1867,0.315
-88.75,42.75,1868,-1.024
-88.75,42.75,1869,3.16
-88.75,42.75,1870,-2.799
-88.75,42.75,1871,-2.595
-88.75,42.75,1872,-0.521
-88.75,42.75,1873,-0.839
-88.75,42.75,1874,-4.276
-88.75,42.75,1875,-2.043
-88.75,42.75,1876,0.012
-88.75,42.75,1877,0.233
-88.75,42.75,1878,1.633
-88.75,42.75,1879,0.621
-88.75,42.75,1880,1.663
-88.75,42.75,1881,2.131
-88.75,42.75,1882,4.587
-88.75,42.75,1883,3.108
-88.75,42.75,1884,1.915
-88.75,42.75,1885,3.337
-88.75,42.75,1886,0.283
-88.75,42.75,1887,-3.544
-88.75,42.75,1888,-1.44
-88.75,42.75,1889,1.013
-88.75,42.75,1890,0.029
-88.75,42.75,1891,-1.244
-88.75,42.75,1892,3.455
-88.75,42.75,1893,0.9
-88.75,42.75,1894,-3.268
-88.75,42.75,1895,-6.455
-88.75,42.75,1896,-1.307
-88.75,42.75,1897,3.311
-88.75,42.75,1898,1.614
-88.75,42.75,1899,-0.084
-88.75,42.75,1900,-1.409
-88.75,42.75,1901,-2.232
-88.75,42.75,1902,1.824
-88.75,42.75,1903,3.236
-88.75,42.75,1904,2.458
-88.75,42.75,1905,1.632
-88.75,42.75,1906,-0.469
-88.75,42.75,1907,2.347
-88.75,42.75,1908,3.602
-88.75,42.75,1909,3.159
-88.75,42.75,1910,-1.889
-88.75,42.75,1911,-4.176
-88.75,42.75,1912,1.648
-88.75,42.75,1913,0.112
-88.75,42.75,1914,-3.433
-88.75,42.75,1915,1.311
-88.75,42.75,1916,3.302
-88.75,42.75,1917,1.46
-88.75,42.75,1918,-1.517
-88.75,42.75,1919,-1.076
-88.75,42.75,1920,-0.153
-88.75,42.75,1921,-1.132
-88.75,42.75,1922,0.267
-88.75,42.75,1923,-0.65
-88.75,42.75,1924,3.291
-88.75,42.75,1925,-0.488
-88.75,42.75,1926,-1.797
-88.75,42.75,1927,1.062
-88.75,42.75,1928,3.167
-88.75,42.75,1929,0.632
-88.75,42.75,1930,-0.789
-88.75,42.75,1931,-4.117
-88.75,42.75,1932,-0.407
-88.75,42.75,1933,0.498
-88.75,42.75,1934,-5.373
-88.75,42.75,1935,2.352
-88.75,42.75,1936,-2.064
-88.75,42.75,1937,-0.224
-88.75,42.75,1938,1.544
-88.75,42.75,1939,-0.904
-88.75,42.75,1940,-3.255
-88.75,42.75,1941,-1.463
-88.75,42.75,1942,1.709
-88.75,42.75,1943,0.952
-88.75,42.75,1944,-0.304
-88.75,42.75,1945,2.432
-88.75,42.75,1946,-0.262
-88.75,42.75,1947,1.166
-88.75,42.75,1948,-2.882
-88.75,42.75,1949,-1.697
-88.75,42.75,1950,0.46
-88.75,42.75,1951,3.116
-88.75,42.75,1952,3.309
-88.75,42.75,1953,1.519
-88.75,42.75,1954,-0.576
-88.75,42.75,1955,0.619
-88.75,42.75,1956,-2.379
-88.75,42.75,1957,1.324
-88.75,42.75,1958,1.735
-88.75,42.75,1959,-0.431
-88.75,42.75,1960,2.325
-88.75,42.75,1961,1.114
-88.75,42.75,1962,1.532
-88.75,42.75,1963,-1.856
-88.75,42.75,1964,-2.344
-88.75,42.75,1965,-0.312
-88.75,42.75,1966,-0.528
-88.75,42.75,1967,-1.923
-88.75,42.75,1968,-1.346
-88.75,42.75,1969,1.207
-88.75,42.75,1970,-0.735
-88.75,42.75,1971,-1.339
-88.75,42.75,1972,-0.566
-88.75,42.75,1973,2.27
-88.75,42.75,1974,2.781
-88.75,42.75,1975,3.014
-88.75,42.75,1976,0.873
-88.75,42.75,1977,-4.857
-88.75,42.75,1978,1.283
-88.75,42.75,1979,2.132
-88.75,42.75,1980,0.786
-88.75,42.75,1981,0.946
-88.75,42.75,1982,2.22
-88.75,42.75,1983,1.283
-88.75,42.75,1984,1.115
-88.75,42.75,1985,-0.767
-88.75,42.75,1986,1.061
-88.75,42.75,1987,0.021
-88.75,42.75,1988,-2.93
-88.75,42.75,1989,-1.633
-88.75,42.75,1990,2.218
-88.75,42.75,1991,-0.832
-88.75,42.75,1992,-0.41
-88.75,42.75,1993,4.913
-88.75,42.75,1994,0.688
-88.75,42.75,1995,-0.048
-88.75,42.75,1996,2.345
-88.75,42.75,1997,1.317
-88.75,42.75,1998,1.497
-88.75,42.75,1999,2.345
-88.75,42.75,2000,2.347
-88.75,42.75,2001,1.155
-88.75,42.75,2002,0.935
-88.75,42.75,2003,-0.881
-88.75,42.75,2004,2.939
-88.75,42.75,2005,-1.856
-88.25,36.75,1600,0.641
-88.25,36.75,1601,0.255
-88.25,36.75,1602,0.176
-88.25,36.75,1603,0.713
-88.25,36.75,1604,1.252
-88.25,36.75,1605,1.612
-88.25,36.75,1606,3.908
-88.25,36.75,1607,2.321
-88.25,36.75,1608,-2.616
-88.25,36.75,1609,-0.205
-88.25,36.75,1610,-0.446
-88.25,36.75,1611,0.098
-88.25,36.75,1612,-2.246
-88.25,36.75,1613,-0.97
-88.25,36.75,1614,-1.082
-88.25,36.75,1615,0.189
-88.25,36.75,1616,-0.866
-88.25,36.75,1617,0.011
-88.25,36.75,1618,-0.42
-88.25,36.75,1619,-2.108
-88.25,36.75,1620,2.839
-88.25,36.75,1621,4.005
-88.25,36.75,1622,1.135
-88.25,36.75,1623,2.485
-88.25,36.75,1624,2.325
-88.25,36.75,1625,-0.593
-88.25,36.75,1626,1.789
-88.25,36.75,1627,-1.443
-88.25,36.75,1628,-3.101
-88.25,36.75,1629,1.995
-88.25,36.75,1630,-0.929
-88.25,36.75,1631,-1.972
-88.25,36.75,1632,-0.524
-88.25,36.75,1633,1.799
-88.25,36.75,1634,1.089
-88.25,36.75,1635,-0.153
-88.25,36.75,1636,3.093
-88.25,36.75,1637,2.992
-88.25,36.75,1638,-0.638
-88.25,36.75,1639,0.241
-88.25,36.75,1640,-1.462
-88.25,36.75,1641,-0.586
-88.25,36.75,1642,-1.07
-88.25,36.75,1643,-2.704
-88.25,36.75,1644,-3.262
-88.25,36.75,1645,-3.846
-88.25,36.75,1646,-3.467
-88.25,36.75,1647,1.551
-88.25,36.75,1648,-0.532
-88.25,36.75,1649,1.74
-88.25,36.75,1650,-1.835
-88.25,36.75,1651,-0.747
-88.25,36.75,1652,-2.321
-88.25,36.75,1653,0.015
-88.25,36.75,1654,-3.987
-88.25,36.75,1655,-3.423
-88.25,36.75,1656,-1.568
-88.25,36.75,1657,1.141
-88.25,36.75,1658,0.049
-88.25,36.75,1659,-0.519
-88.25,36.75,1660,0.46
-88.25,36.75,1661,2.351
-88.25,36.75,1662,2.164
-88.25,36.75,1663,1.139
-88.25,36.75,1664,-0.367
-88.25,36.75,1665,-0.277
-88.25,36.75,1666,-1.997
-88.25,36.75,1667,-0.836
-88.25,36.75,1668,-0.847
-88.25,36.75,1669,-0.016
-88.25,36.75,1670,-2.172
-88.25,36.75,1671,-1.683
-88.25,36.75,1672,-0.337
-88.25,36.75,1673,0.539
-88.25,36.75,1674,1.371
-88.25,36.75,1675,0.186
-88.25,36.75,1676,-1.147
-88.25,36.75,1677,0.018
-88.25,36.75,1678,0.991
-88.25,36.75,1679,-1.019
-88.25,36.75,1680,2.355
-88.25,36.75,1681,-1.946
-88.25,36.75,1682,-0.864
-88.25,36.75,1683,0.467
-88.25,36.75,1684,0.434
-88.25,36.75,1685,-1.143
-88.25,36.75,1686,-0.528
-88.25,36.75,1687,-1.885
-88.25,36.75,1688,-0.703
-88.25,36.75,1689,-1.67
-88.25,36.75,1690,2.414
-88.25,36.75,1691,1.071
-88.25,36.75,1692,0.164
-88.25,36.75,1693,-2.691
-88.25,36.75,1694,3.078
-88.25,36.75,1695,2.214
-88.25,36.75,1696,-0.828
-88.25,36.75,1697,-2.551
-88.25,36.75,1698,-2.477
-88.25,36.75,1699,-0.973
-88.25,36.75,1700,-1.202
-88.25,36.75,1701,1.169
-88.25,36.75,1702,0.575
-88.25,36.75,1703,-2.171
-88.25,36.75,1704,-0.744
-88.25,36.75,1705,-1.653
-88.25,36.75,1706,1.202
-88.25,36.75,1707,3.24
-88.25,36.75,1708,-3.066
-88.25,36.75,1709,-2.074
-88.25,36.75,1710,-0.796
-88.25,36.75,1711,1.097
-88.25,36.75,1712,-1.271
-88.25,36.75,1713,-0.105
-88.25,36.75,1714,1.652
-88.25,36.75,1715,-0.018
-88.25,36.75,1716,1.15
-88.25,36.75,1717,1.936
-88.25,36.75,1718,-1.114
-88.25,36.75,1719,0.503
-88.25,36.75,1720,-1.237
-88.25,36.75,1721,-1.782
-88.25,36.75,1722,-0.55
-88.25,36.75,1723,-1.86
-88.25,36.75,1724,-0.366
-88.25,36.75,1725,-0.427
-88.25,36.75,1726,-0.092
-88.25,36.75,1727,-0.038
-88.25,36.75,1728,-2.876
-88.25,36.75,1729,2.054
-88.25,36.75,1730,0.166
-88.25,36.75,1731,-1.508
-88.25,36.75,1732,0.25
-88.25,36.75,1733,1.272
-88.25,36.75,1734,-1.004
-88.25,36.75,1735,-1.144
-88.25,36.75,1736,-5.436
-88.25,36.75,1737,-3.982
-88.25,36.75,1738,-1.213
-88.25,36.75,1739,1.533
-88.25,36.75,1740,2.422
-88.25,36.75,1741,0.062
-88.25,36.75,1742,-0.077
-88.25,36.75,1743,-0.57
-88.25,36.75,1744,1.144
-88.25,36.75,1745,2.526
-88.25,36.75,1746,-1.093
-88.25,36.75,1747,2.31
-88.25,36.75,1748,-1.568
-88.25,36.75,1749,-2.083
-88.25,36.75,1750,1.925
-88.25,36.75,1751,0.543
-88.25,36.75,1752,-1.565
-88.25,36.75,1753,-2.041
-88.25,36.75,1754,-1.116
-88.25,36.75,1755,-2.31
-88.25,36.75,1756,-0.52
-88.25,36.75,1757,-0.542
-88.25,36.75,1758,-0.325
-88.25,36.75,1759,2.743
-88.25,36.75,1760,-0.967
-88.25,36.75,1761,0.551
-88.25,36.75,1762,-2.652
-88.25,36.75,1763,-1.573
-88.25,36.75,1764,1.08
-88.25,36.75,1765,0.185
-88.25,36.75,1766,-1.175
-88.25,36.75,1767,-3.368
-88.25,36.75,1768,1.396
-88.25,36.75,1769,2.239
-88.25,36.75,1770,-0.101
-88.25,36.75,1771,0.381
-88.25,36.75,1772,-3.267
-88.25,36.75,1773,-2.504
-88.25,36.75,1774,-3.064
-88.25,36.75,1775,-0.692
-88.25,36.75,1776,1.791
-88.25,36.75,1777,1.251
-88.25,36.75,1778,0.226
-88.25,36.75,1779,1.507
-88.25,36.75,1780,-0.124
-88.25,36.75,1781,3.177
-88.25,36.75,1782,2.707
-88.25,36.75,1783,2.517
-88.25,36.75,1784,-1.838
-88.25,36.75,1785,-1.921
-88.25,36.75,1786,0.101
-88.25,36.75,1787,0.815
-88.25,36.75,1788,1.578
-88.25,36.75,1789,-1.423
-88.25,36.75,1790,-1.731
-88.25,36.75,1791,0.479
-88.25,36.75,1792,-1.384
-88.25,36.75,1793,0.092
-88.25,36.75,1794,-0.776
-88.25,36.75,1795,0.934
-88.25,36.75,1796,3.373
-88.25,36.75,1797,3.964
-88.25,36.75,1798,1.363
-88.25,36.75,1799,-3.171
-88.25,36.75,1800,-2.813
-88.25,36.75,1801,-3.993
-88.25,36.75,1802,0.095
-88.25,36.75,1803,-1.544
-88.25,36.75,1804,-0.744
-88.25,36.75,1805,0.941
-88.25,36.75,1806,-0.953
-88.25,36.75,1807,0.234
-88.25,36.75,1808,-0.078
-88.25,36.75,1809,-1.386
-88.25,36.75,1810,-0.372
-88.25,36.75,1811,2.601
-88.25,36.75,1812,-0.975
-88.25,36.75,1813,-1.082
-88.25,36.75,1814,0.227
-88.25,36.75,1815,-0.192
-88.25,36.75,1816,-3.881
-88.25,36.75,1817,-1.772
-88.25,36.75,1818,-1.554
-88.25,36.75,1819,0.755
-88.25,36.75,1820,-0.991
-88.25,36.75,1821,-1.34
-88.25,36.75,1822,0
-88.25,36.75,1823,0.597
-88.25,36.75,1824,1.167
-88.25,36.75,1825,-1.151
-88.25,36.75,1826,-1.228
-88.25,36.75,1827,1.867
-88.25,36.75,1828,1.742
-88.25,36.75,1829,-2.482
-88.25,36.75,1830,1.575
-88.25,36.75,1831,0.703
-88.25,36.75,1832,-0.776
-88.25,36.75,1833,-1.043
-88.25,36.75,1834,-4.794
-88.25,36.75,1835,-2.273
-88.25,36.75,1836,-0.082
-88.25,36.75,1837,0.855
-88.25,36.75,1838,-2.247
-88.25,36.75,1839,-3.058
-88.25,36.75,1840,1.07
-88.25,36.75,1841,-2.682
-88.25,36.75,1842,-0.158
-88.25,36.75,1843,0.821
-88.25,36.75,1844,2.81
-88.25,36.75,1845,1.214
-88.25,36.75,1846,0.819
-88.25,36.75,1847,-0.178
-88.25,36.75,1848,0.332
-88.25,36.75,1849,3.213
-88.25,36.75,1850,0.094
-88.25,36.75,1851,-1.636
-88.25,36.75,1852,0.299
-88.25,36.75,1853,-1.824
-88.25,36.75,1854,1.078
-88.25,36.75,1855,-2.043
-88.25,36.75,1856,-2.091
-88.25,36.75,1857,-1.79
-88.25,36.75,1858,0.25
-88.25,36.75,1859,-1.107
-88.25,36.75,1860,-1.044
-88.25,36.75,1861,-0.382
-88.25,36.75,1862,0.895
-88.25,36.75,1863,0.875
-88.25,36.75,1864,-1.083
-88.25,36.75,1865,-0.384
-88.25,36.75,1866,1.704
-88.25,36.75,1867,0.622
-88.25,36.75,1868,-3.02
-88.25,36.75,1869,1.096
-88.25,36.75,1870,-1.675
-88.25,36.75,1871,-2.226
-88.25,36.75,1872,-2.257
-88.25,36.75,1873,-1.477
-88.25,36.75,1874,-4.871
-88.25,36.75,1875,-0.495
-88.25,36.75,1876,3.453
-88.25,36.75,1877,0.293
-88.25,36.75,1878,0.982
-88.25,36.75,1879,-3.382
-88.25,36.75,1880,-0.37
-88.25,36.75,1881,-1.221
-88.25,36.75,1882,3.568
-88.25,36.75,1883,4.641
-88.25,36.75,1884,2.016
-88.25,36.75,1885,-0.625
-88.25,36.75,1886,-0.476
-88.25,36.75,1887,-1.877
-88.25,36.75,1888,-1.445
-88.25,36.75,1889,2.205
-88.25,36.75,1890,0.081
-88.25,36.75,1891,0.193
-88.25,36.75,1892,4.143
-88.25,36.75,1893,2.422
-88.25,36.75,1894,-0.989
-88.25,36.75,1895,-2.608
-88.25,36.75,1896,-0.676
-88.25,36.75,1897,1.372
-88.25,36.75,1898,0.225
-88.25,36.75,1899,-0.585
-88.25,36.75,1900,-1.008
-88.25,36.75,1901,-3.463
-88.25,36.75,1902,-2.683
-88.25,36.75,1903,2.119
-88.25,36.75,1904,3.156
-88.25,36.75,1905,0.211
-88.25,36.75,1906,0.11
-88.25,36.75,1907,1.906
-88.25,36.75,1908,2.136
-88.25,36.75,1909,3.254
-88.25,36.75,1910,2.49
-88.25,36.75,1911,-3.912
-88.25,36.75,1912,2.722
-88.25,36.75,1913,-1.994
-88.25,36.75,1914,-4.582
-88.25,36.75,1915,2.41
-88.25,36.75,1916,2.621
-88.25,36.75,1917,1.273
-88.25,36.75,1918,-1.784
-88.25,36.75,1919,-0.018
-88.25,36.75,1920,-0.287
-88.25,36.75,1921,-1.34
-88.25,36.75,1922,0.493
-88.25,36.75,1923,2.262
-88.25,36.75,1924,3.601
-88.25,36.75,1925,-2.266
-88.25,36.75,1926,-2.402
-88.25,36.75,1927,1.788
-88.25,36.75,1928,3.662
-88.25,36.75,1929,2.27
-88.25,36.75,1930,-2.417
-88.25,36.75,1931,-3.553
-88.25,36.75,1932,-1.603
-88.25,36.75,1933,-1.113
-88.25,36.75,1934,-3.018
-88.25,36.75,1935,3.436
-88.25,36.75,1936,-4.279
-88.25,36.75,1937,-0.63
-88.25,36.75,1938,2.584
-88.25,36.75,1939,0.934
-88.25,36.75,1940,-0.981
-88.25,36.75,1941,-3.157
-88.25,36.75,1942,-0.305
-88.25,36.75,1943,-0.205
-88.25,36.75,1944,-2.459
-88.25,36.75,1945,2.923
-88.25,36.75,1946,1.153
-88.25,36.75,1947,0.333
-88.25,36.75,1948,0.037
-88.25,36.75,1949,1.417
-88.25,36.75,1950,2.883
-88.25,36.75,1951,4.471
-88.25,36.75,1952,-1.629
-88.25,36.75,1953,-2.699
-88.25,36.75,1954,-4.14
-88.25,36.75,1955,0.449
-88.25,36.75,1956,-1.393
-88.25,36.75,1957,1.823
-88.25,36.75,1958,1.208
-88.25,36.75,1959,-0.966
-88.25,36.75,1960,0.148
-88.25,36.75,1961,0.847
-88.25,36.75,1962,0.205
-88.25,36.75,1963,-2.05
-88.25,36.75,1964,-2.485
-88.25,36.75,1965,0.046
-88.25,36.75,1966,-1.377
-88.25,36.75,1967,-0.826
-88.25,36.75,1968,0.391
-88.25,36.75,1969,0.055
-88.25,36.75,1970,0.808
-88.25,36.75,1971,0.386
-88.25,36.75,1972,-1.409
-88.25,36.75,1973,3.669
-88.25,36.75,1974,4.296
-88.25,36.75,1975,2.855
-88.25,36.75,1976,2.172
-88.25,36.75,1977,-2.437
-88.25,36.75,1978,-0.332
-88.25,36.75,1979,3.517
-88.25,36.75,1980,-0.335
-88.25,36.75,1981,1.392
-88.25,36.75,1982,0.035
-88.25,36.75,1983,1.312
-88.25,36.75,1984,0.672
-88.25,36.75,1985,1.289
-88.25,36.75,1986,-1.309
-88.25,36.75,1987,-2.426
-88.25,36.75,1988,-2.587
-88.25,36.75,1989,3.301
-88.25,36.75,1990,0.303
-88.25,36.75,1991,-0.22
-88.25,36.75,1992,-0.609
-88.25,36.75,1993,-0.347
-88.25,36.75,1994,0.338
-88.25,36.75,1995,1.156
-88.25,36.75,1996,1.191
-88.25,36.75,1997,3.315
-88.25,36.75,1998,2.715
-88.25,36.75,1999,-0.708
-88.25,36.75,2000,-0.593
-88.25,36.75,2001,-1.223
-88.25,36.75,2002,0.728
-88.25,36.75,2003,2.563
-88.25,36.75,2004,0.89
-88.25,36.75,2005,0.217
-88.25,37.25,1600,0.697
-88.25,37.25,1601,0.341
-88.25,37.25,1602,-0.048
-88.25,37.25,1603,0.251
-88.25,37.25,1604,0.831
-88.25,37.25,1605,1.281
-88.25,37.25,1606,3.405
-88.25,37.25,1607,2.019
-88.25,37.25,1608,-3.013
-88.25,37.25,1609,-0.419
-88.25,37.25,1610,-0.847
-88.25,37.25,1611,0.154
-88.25,37.25,1612,-2.017
-88.25,37.25,1613,-0.68
-88.25,37.25,1614,-0.867
-88.25,37.25,1615,0.512
-88.25,37.25,1616,-0.777
-88.25,37.25,1617,-0.07
-88.25,37.25,1618,-0.173
-88.25,37.25,1619,-1.808
-88.25,37.25,1620,2.715
-88.25,37.25,1621,3.792
-88.25,37.25,1622,0.848
-88.25,37.25,1623,2.452
-88.25,37.25,1624,2.353
-88.25,37.25,1625,-0.642
-88.25,37.25,1626,2.109
-88.25,37.25,1627,-1.339
-88.25,37.25,1628,-3.08
-88.25,37.25,1629,1.84
-88.25,37.25,1630,-1.046
-88.25,37.25,1631,-2.022
-88.25,37.25,1632,-0.397
-88.25,37.25,1633,1.528
-88.25,37.25,1634,0.992
-88.25,37.25,1635,-0.268
-88.25,37.25,1636,3.152
-88.25,37.25,1637,2.984
-88.25,37.25,1638,-0.392
-88.25,37.25,1639,0.362
-88.25,37.25,1640,-1.344
-88.25,37.25,1641,-0.437
-88.25,37.25,1642,-0.613
-88.25,37.25,1643,-2.521
-88.25,37.25,1644,-3.098
-88.25,37.25,1645,-3.726
-88.25,37.25,1646,-3.466
-88.25,37.25,1647,1.567
-88.25,37.25,1648,-0.688
-88.25,37.25,1649,1.881
-88.25,37.25,1650,-1.877
-88.25,37.25,1651,-0.498
-88.25,37.25,1652,-2.079
-88.25,37.25,1653,0.54
-88.25,37.25,1654,-3.58
-88.25,37.25,1655,-3.133
-88.25,37.25,1656,-1.591
-88.25,37.25,1657,1.149
-88.25,37.25,1658,-0.305
-88.25,37.25,1659,-0.552
-88.25,37.25,1660,0.353
-88.25,37.25,1661,2.307
-88.25,37.25,1662,1.977
-88.25,37.25,1663,1.087
-88.25,37.25,1664,-0.495
-88.25,37.25,1665,-0.546
-88.25,37.25,1666,-1.917
-88.25,37.25,1667,-0.735
-88.25,37.25,1668,-0.521
-88.25,37.25,1669,0.483
-88.25,37.25,1670,-2.144
-88.25,37.25,1671,-1.577
-88.25,37.25,1672,-0.215
-88.25,37.25,1673,0.529
-88.25,37.25,1674,1.348
-88.25,37.25,1675,0.181
-88.25,37.25,1676,-1.156
-88.25,37.25,1677,0.079
-88.25,37.25,1678,0.787
-88.25,37.25,1679,-1.35
-88.25,37.25,1680,2.087
-88.25,37.25,1681,-1.87
-88.25,37.25,1682,-0.86
-88.25,37.25,1683,0.621
-88.25,37.25,1684,0.642
-88.25,37.25,1685,-1.145
-88.25,37.25,1686,-0.485
-88.25,37.25,1687,-1.88
-88.25,37.25,1688,-0.641
-88.25,37.25,1689,-1.878
-88.25,37.25,1690,2.421
-88.25,37.25,1691,0.879
-88.25,37.25,1692,0.278
-88.25,37.25,1693,-2.654
-88.25,37.25,1694,3.215
-88.25,37.25,1695,2.235
-88.25,37.25,1696,-0.858
-88.25,37.25,1697,-2.426
-88.25,37.25,1698,-2.492
-88.25,37.25,1699,-0.908
-88.25,37.25,1700,-1.341
-88.25,37.25,1701,0.956
-88.25,37.25,1702,0.593
-88.25,37.25,1703,-2.02
-88.25,37.25,1704,-0.546
-88.25,37.25,1705,-1.612
-88.25,37.25,1706,1.216
-88.25,37.25,1707,3.265
-88.25,37.25,1708,-3.083
-88.25,37.25,1709,-1.899
-88.25,37.25,1710,-0.719
-88.25,37.25,1711,1.19
-88.25,37.25,1712,-1.307
-88.25,37.25,1713,-0.235
-88.25,37.25,1714,1.692
-88.25,37.25,1715,0.157
-88.25,37.25,1716,1.215
-88.25,37.25,1717,1.837
-88.25,37.25,1718,-1.189
-88.25,37.25,1719,0.506
-88.25,37.25,1720,-1.07
-88.25,37.25,1721,-1.829
-88.25,37.25,1722,-0.245
-88.25,37.25,1723,-1.797
-88.25,37.25,1724,-0.658
-88.25,37.25,1725,-0.294
-88.25,37.25,1726,-0.054
-88.25,37.25,1727,0.09
-88.25,37.25,1728,-2.808
-88.25,37.25,1729,2.354
-88.25,37.25,1730,0.436
-88.25,37.25,1731,-1.494
-88.25,37.25,1732,0.451
-88.25,37.25,1733,1.17
-88.25,37.25,1734,-1.04
-88.25,37.25,1735,-1.139
-88.25,37.25,1736,-5.405
-88.25,37.25,1737,-3.711
-88.25,37.25,1738,-1.025
-88.25,37.25,1739,1.434
-88.25,37.25,1740,2.443
-88.25,37.25,1741,0.255
-88.25,37.25,1742,-0.04
-88.25,37.25,1743,-0.696
-88.25,37.25,1744,0.967
-88.25,37.25,1745,2.598
-88.25,37.25,1746,-1.363
-88.25,37.25,1747,2.367
-88.25,37.25,1748,-1.553
-88.25,37.25,1749,-2.157
-88.25,37.25,1750,1.755
-88.25,37.25,1751,0.364
-88.25,37.25,1752,-1.629
-88.25,37.25,1753,-2.231
-88.25,37.25,1754,-1.025
-88.25,37.25,1755,-2.229
-88.25,37.25,1756,-0.074
-88.25,37.25,1757,-0.547
-88.25,37.25,1758,-0.432
-88.25,37.25,1759,2.888
-88.25,37.25,1760,-0.92
-88.25,37.25,1761,0.591
-88.25,37.25,1762,-2.513
-88.25,37.25,1763,-1.318
-88.25,37.25,1764,1.112
-88.25,37.25,1765,0.28
-88.25,37.25,1766,-0.713
-88.25,37.25,1767,-3.167
-88.25,37.25,1768,1.703
-88.25,37.25,1769,2.31
-88.25,37.25,1770,-0.211
-88.25,37.25,1771,0.394
-88.25,37.25,1772,-3.139
-88.25,37.25,1773,-2.415
-88.25,37.25,1774,-3.304
-88.25,37.25,1775,-0.583
-88.25,37.25,1776,1.671
-88.25,37.25,1777,0.991
-88.25,37.25,1778,0.279
-88.25,37.25,1779,1.777
-88.25,37.25,1780,0.008
-88.25,37.25,1781,3.293
-88.25,37.25,1782,2.451
-88.25,37.25,1783,2.239
-88.25,37.25,1784,-1.84
-88.25,37.25,1785,-1.965
-88.25,37.25,1786,-0.044
-88.25,37.25,1787,0.75
-88.25,37.25,1788,1.599
-88.25,37.25,1789,-1.449
-88.25,37.25,1790,-1.608
-88.25,37.25,1791,0.741
-88.25,37.25,1792,-1.306
-88.25,37.25,1793,-0.028
-88.25,37.25,1794,-0.731
-88.25,37.25,1795,1
-88.25,37.25,1796,3.242
-88.25,37.25,1797,3.865
-88.25,37.25,1798,1.296
-88.25,37.25,1799,-3.244
-88.25,37.25,1800,-2.747
-88.25,37.25,1801,-3.641
-88.25,37.25,1802,0.349
-88.25,37.25,1803,-1.824
-88.25,37.25,1804,-0.991
-88.25,37.25,1805,0.817
-88.25,37.25,1806,-1.132
-88.25,37.25,1807,0.301
-88.25,37.25,1808,-0.091
-88.25,37.25,1809,-1.393
-88.25,37.25,1810,-0.394
-88.25,37.25,1811,2.439
-88.25,37.25,1812,-0.883
-88.25,37.25,1813,-1.042
-88.25,37.25,1814,0.487
-88.25,37.25,1815,-0.223
-88.25,37.25,1816,-4.082
-88.25,37.25,1817,-1.609
-88.25,37.25,1818,-1.368
-88.25,37.25,1819,0.929
-88.25,37.25,1820,-1.099
-88.25,37.25,1821,-1.259
-88.25,37.25,1822,0.087
-88.25,37.25,1823,0.594
-88.25,37.25,1824,1.359
-88.25,37.25,1825,-1.116
-88.25,37.25,1826,-1.391
-88.25,37.25,1827,2.028
-88.25,37.25,1828,1.875
-88.25,37.25,1829,-2.629
-88.25,37.25,1830,1.686
-88.25,37.25,1831,0.856
-88.25,37.25,1832,-0.803
-88.25,37.25,1833,-1.095
-88.25,37.25,1834,-4.644
-88.25,37.25,1835,-2.047
-88.25,37.25,1836,-0.034
-88.25,37.25,1837,1.106
-88.25,37.25,1838,-2.095
-88.25,37.25,1839,-2.909
-88.25,37.25,1840,1.368
-88.25,37.25,1841,-2.724
-88.25,37.25,1842,0.033
